Stock	Country	Year	CatchCategory	ReportingCategory	CATONRaisedOrImported	Area	Season	SeasonType	Fleet	CATON	Effort	UnitEffort	SampledOrEstimated	Age	CANUM	WECA
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	4	2602.7	202.56
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	5	1942.23	274.2
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	6	1563.81	379.99
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	7	1587.88	426.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	8	631.82	551.52
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	9	402.73	658.05
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	10	270.4	749.74
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	11	143.4	844.81
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	12	13.07	970.3
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	13	26.35	1001.91
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	14	1.75	1194.43
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	MIS_MIS_0_0_0_HC	3634	319673	kWd	Estimated_Distribution	15	0.92	1116.86
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	1	7.83	39.07
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	2	70.56	111.04
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	3	112.8	165.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	4	125.34	202.56
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	5	93.53	274.2
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	6	75.31	379.99
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	7	76.47	426.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	8	30.43	551.52
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	9	19.39	658.05
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	10	13.02	749.74
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	11	6.91	844.81
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	12	0.63	970.3
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	13	1.27	1001.91
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	14	0.08	1194.43
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	175	8160	kWd	Estimated_Distribution	15	0.04	1116.86
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	1	0.63	39.07
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	2	5.64	111.04
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	3	9.02	165.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	4	10.03	202.56
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	5	7.48	274.2
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	6	6.02	379.99
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	7	6.12	426.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	8	2.43	551.52
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	9	1.55	658.05
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	10	1.04	749.74
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	11	0.55	844.81
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	12	0.05	970.3
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	13	0.1	1001.91
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	14	0.01	1194.43
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	14.07	8160	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_CRU_100-119_0_0_all	0	8160	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_>=120_0_0_all	0	185384	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	1	0.04	39.07
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	2	0.4	111.04
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	3	0.64	165.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	4	0.72	202.56
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	5	0.53	274.2
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	6	0.43	379.99
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	7	0.44	426.02
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	8	0.17	551.52
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	9	0.11	658.05
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	10	0.07	749.74
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	11	0.04	844.81
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	13	0.01	1001.91
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	Landings	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	1	26628	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	Discards	All - reported, nonreported and misreported	Raised_Discards	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0.08	26628	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	12	0	970.3
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	13	0	1001.91
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	14	0	1194.43
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_DEF_70-99_0_0_all	0	26628	kWd	Estimated_Distribution	15	0	1116.86
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	1	0	39.07
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	2	0	111.04
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	3	0	165.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	4	0	202.56
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	5	0	274.2
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	6	0	379.99
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	7	0	426.02
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	8	0	551.52
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	9	0	658.05
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	10	0	749.74
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	11	0	844.81
meg.27.7b-k8abd	UK (England)	2025	BMS landing	All - reported, nonreported and misreported	Imported_Data	27.7.e	2	Quarter	OTB_SPF_32-69_0_0_all	0	1944	kWd	Estimated_Distribution	12	0	970.3
