
Stock	Country	Year	CatchCategory	ReportingCategory	CATONRaisedOrImported	MisreportedArea	Area	Season	SeasonType	Fleet	CATON	Effort	UnitEffort	OfficialLandings	SampledOrEstimated	Sex	AgeOrLength	AgeOrLengthType	CANUM	WECA	LECA	SampledCatch	No. of Length Samples	No. of Length Measured	No. of Age Samples	No. Age Readings
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	752.33	73597	kWd		Estimated_Distribution	Undetermined	13	Age	6.46	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	752.33	73597	kWd		Estimated_Distribution	Female	14	Age	0.02	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	752.33	73597	kWd		Estimated_Distribution	Undetermined	14	Age	0.08	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	2	Age	26.64	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	2	Age	1104.29	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	3	Age	17.51	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	3	Age	147.57	142.46		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	3	Age	5458.31	169.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	4	Age	20.74	155.79		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	4	Age	167.12	194.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	4	Age	2952.93	209.58		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	5	Age	26.02	179.81		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	5	Age	474.93	232.85		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	5	Age	2114.80	269.24		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	6	Age	23.05	171.28		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	6	Age	261.38	383.08		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	6	Age	1995.92	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	7	Age	14.25	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	7	Age	70.64	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	7	Age	678.17	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	8	Age	81.19	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	8	Age	523.79	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	9	Age	13.63	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	9	Age	41.52	561.04		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	9	Age	293.28	644.36		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	10	Age	44.95	725.91		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	10	Age	104.65	730.01		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	11	Age	19.74	568.97		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	11	Age	47.31	676.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Male	12	Age	1.34	408.32		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	12	Age	2.69	953.77		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	12	Age	13.58	939.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	13	Age	2.21	1107.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	13	Age	36.46	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Female	14	Age	0.14	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_CRU_100-119_0_0_all	4246.00	73597	kWd		Estimated_Distribution	Undetermined	14	Age	0.47	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	2	Age	209.12	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	2	Age	8667.32	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	3	Age	137.39	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	3	Age	1158.25	142.46		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	3	Age	42841.14	169.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	4	Age	162.80	155.79		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	4	Age	1311.72	194.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	4	Age	23176.98	209.58		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	5	Age	204.24	179.81		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	5	Age	3727.63	232.85		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	5	Age	16598.62	269.24		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	6	Age	180.93	171.28		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	6	Age	2051.55	383.08		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	6	Age	15665.59	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	7	Age	111.85	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	7	Age	554.47	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	7	Age	5322.85	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	8	Age	637.28	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	8	Age	4111.12	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	9	Age	106.95	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	9	Age	325.88	561.04		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	9	Age	2301.89	644.36		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	10	Age	352.82	725.91		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	10	Age	821.37	730.01		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	11	Age	154.91	568.97		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	11	Age	371.31	676.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Male	12	Age	10.51	408.32		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	12	Age	21.12	953.77		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	12	Age	106.61	939.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	13	Age	17.38	1107.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	13	Age	286.16	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Female	14	Age	1.07	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Landings	All - reported, nonreported and misreported	Imported_Data	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	33326.00	67536	kWd		Estimated_Distribution	Undetermined	14	Age	3.66	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	2	Age	37.05	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	2	Age	1535.49	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	3	Age	24.34	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	3	Age	205.19	142.46		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	3	Age	7589.69	169.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	4	Age	28.84	155.79		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	4	Age	232.38	194.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	4	Age	4106.01	209.58		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	5	Age	36.18	179.81		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	5	Age	660.38	232.85		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	5	Age	2940.59	269.24		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	6	Age	32.05	171.28		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	6	Age	363.45	383.08		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	6	Age	2775.30	346.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	7	Age	19.82	205.55		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	7	Age	98.23	380.15		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	7	Age	942.99	419.51		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	8	Age	112.90	490.19		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	8	Age	728.32	547.90		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	9	Age	18.95	295.13		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	9	Age	57.73	561.04		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	9	Age	407.80	644.36		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	10	Age	62.51	725.91		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	10	Age	145.51	730.01		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	11	Age	27.44	568.97		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	11	Age	65.78	676.18		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Male	12	Age	1.86	408.32		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	12	Age	3.74	953.77		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	12	Age	18.89	939.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	13	Age	3.08	1107.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	13	Age	50.70	1031.84		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Female	14	Age	0.19	1352.30		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	OTB_DEF_>=120_0_0_all	5904.88	67536	kWd		Estimated_Distribution	Undetermined	14	Age	0.65	1313.68		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	SSC_DEF_All_0_0_All	525.71	66750	kWd		Estimated_Distribution	Female	2	Age	3.29	106.45		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	SSC_DEF_All_0_0_All	525.71	66750	kWd		Estimated_Distribution	Undetermined	2	Age	136.54	128.70		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	SSC_DEF_All_0_0_All	525.71	66750	kWd		Estimated_Distribution	Male	3	Age	2.16	123.34		0	0	0	0	0
meg.27.7b-k8abd	UK (England)	2023	Discards	All - reported, nonreported and misreported	Raised_Discards	 	27.7.h	2	Quarter	SSC_DEF_All_0_0_All	525.71	66750	kWd		Estimated_Distribution	Female	3	Age	18.25	142.46		0	0	0	0	0
